Date,Close,High,Low,Open,Volume,Ticker,Daily Return,Volatility_7,Cumulative Return,Max_30,Min_30
,AMZN,AMZN,AMZN,AMZN,AMZN,,,,,,
2023-02-17,97.19999694824219,97.94000244140625,95.6500015258789,97.80000305175781,60029400,AMZN,-0.009679109147912035,1.3928042377960068,1.1326030912827458,114.0,81.43000030517578
2023-02-21,94.58000183105469,95.61000061035156,94.2699966430664,95.33999633789062,56580400,AMZN,-0.02695468312187932,2.129966722447784,1.1020741338543585,114.0,87.08000183105469
2023-02-22,95.79000091552734,97.01000213623047,94.80000305175781,95.0999984741211,59534100,AMZN,0.012793392483054111,2.3269489007754807,1.1161734007941793,114.0,87.29000091552734
2023-02-23,95.81999969482422,96.43000030517578,93.66999816894531,96.12000274658203,48467000,AMZN,0.000313172345862478,2.3459033749189184,1.1165229554364953,114.0,90.93000030517578
2023-02-24,93.5,94.13999938964844,92.31999969482422,93.52999877929688,57053800,AMZN,-0.024212061179431754,2.5334767304383634,1.089489633331227,114.0,91.5199966430664
2023-02-27,93.76000213623047,94.77999877929688,93.13999938964844,94.27999877929688,47470300,AMZN,0.0027807715104863906,1.7301314901490685,1.0925192550645646,114.0,91.5199966430664
2023-02-28,94.2300033569336,94.69000244140625,92.91999816894531,93.13999938964844,43959300,AMZN,0.005012811540044737,1.334873186066266,1.0979958481940733,114.0,91.5199966430664
2023-03-01,92.16999816894531,94.68000030517578,91.58999633789062,93.87000274658203,52299500,AMZN,-0.02186145722806776,1.295722431289019,1.0739920589221825,114.0,91.5199966430664
2023-03-02,92.12999725341797,92.2300033569336,90.38999938964844,91.41000366210938,55509400,AMZN,-0.00043399062951077205,1.509491710786495,1.0735259564324413,114.0,90.38999938964844
2023-03-03,94.9000015258789,94.94000244140625,92.66000366210938,92.73999786376953,55759600,AMZN,0.030066258059702422,1.3547178608484083,1.105802864872328,114.0,90.38999938964844
2023-03-06,93.75,96.55000305175781,93.73999786376953,95.19000244140625,52112400,AMZN,-0.012118034851298809,1.0221145106124843,1.092402707217139,114.0,90.38999938964844
2023-03-07,93.55000305175781,95.08999633789062,92.77999877929688,94.05999755859375,49100700,AMZN,-0.0021333007812499583,1.0223590950877046,1.0900722836683931,114.0,90.38999938964844
2023-03-08,93.91999816894531,94.16999816894531,92.18000030517578,93.5999984741211,44899100,AMZN,0.003955051898638651,1.030930484710999,1.0943835761235692,114.0,90.38999938964844
2023-03-09,92.25,96.20999908447266,92.18000030517578,93.68000030517578,56218700,AMZN,-0.017781071140368643,1.074810075681509,1.074924263901665,114.0,90.38999938964844
2023-03-10,90.7300033569336,93.56999969482422,90.25,92.66999816894531,69827500,AMZN,-0.0164769283801236,1.4015549674843497,1.0572128137913002,114.0,90.25
2023-03-13,92.43000030517578,94.0199966430664,88.12000274658203,89.97000122070312,72397100,AMZN,0.01873687738723384,1.373654532981492,1.0770216806555202,114.0,88.12000274658203
2023-03-14,94.87999725341797,95.06999969482422,92.70999908447266,93.83000183105469,60912700,AMZN,0.0265065123894086,1.3692404596561836,1.1055697691774773,114.0,88.12000274658203
2023-03-15,96.19999694824219,96.66999816894531,93.06999969482422,93.22000122070312,70731800,AMZN,0.01391230747297123,1.8125441683110612,1.1209507957390963,114.0,88.12000274658203
2023-03-16,100.04000091552734,100.98999786376953,95.61000061035156,95.75,84446900,AMZN,0.03991688242309577,3.094758265047565,1.1656956568546895,114.0,88.12000274658203
2023-03-17,98.94999694824219,100.66000366210938,97.45999908447266,99.79000091552734,87300200,AMZN,-0.010895681300578386,3.5314264001493227,1.1529946084841323,108.77999877929688,88.12000274658203
2023-03-20,97.70999908447266,98.4800033569336,95.69999694824219,98.41000366210938,62388900,AMZN,-0.012531560404374087,3.405873303933733,1.1385457869019957,103.94999694824219,88.12000274658203
2023-03-21,100.61000061035156,100.8499984741211,98.0,98.13999938964844,58597300,AMZN,0.029679680207260972,2.947496526326684,1.1723374617585713,102.66999816894531,88.12000274658203
2023-03-22,98.69999694824219,102.0999984741211,98.61000061035156,100.44999694824219,57475400,AMZN,-0.018984232685839597,2.0516253902567483,1.15008153459822,102.66999816894531,88.12000274658203
2023-03-23,98.70999908447266,101.05999755859375,97.62000274658203,100.43000030517578,57559300,AMZN,0.00010133876939955044,1.4569582025415195,1.1501980824456455,102.0999984741211,88.12000274658203
2023-03-24,98.12999725341797,98.30000305175781,96.4000015258789,98.06999969482422,56095400,AMZN,-0.005875816395847999,1.022097435008843,1.1434397296943384,102.0999984741211,88.12000274658203
2023-03-27,98.04000091552734,99.33999633789062,97.08000183105469,99.06999969482422,46721300,AMZN,-0.0009171134251457769,0.9531480515527565,1.1423910657673906,102.0999984741211,88.12000274658203
2023-03-28,97.23999786376953,98.44000244140625,96.29000091552734,98.11000061035156,38720100,AMZN,-0.00815996577200262,1.0861164653065212,1.133069193772487,102.0999984741211,88.12000274658203
2023-03-29,100.25,100.41999816894531,98.55999755859375,98.69000244140625,49783300,AMZN,0.0309543624265336,1.214900395106959,1.168142628250861,102.0999984741211,88.12000274658203
2023-03-30,102.0,103.04000091552734,101.01000213623047,101.55000305175781,53633400,AMZN,0.0174563591022443,1.607897854422301,1.1885341454522473,103.04000091552734,88.12000274658203
2023-03-31,103.29000091552734,103.48999786376953,101.94999694824219,102.16000366210938,56750300,AMZN,0.012647067799287592,2.2629109438118316,1.2035656173715503,103.48999786376953,88.12000274658203
2023-04-03,102.41000366210938,103.29000091552734,101.43000030517578,102.30000305175781,41135700,AMZN,-0.008519675143944028,2.4285322502254294,1.1933116292971242,103.48999786376953,88.12000274658203
2023-04-04,103.94999694824219,104.19999694824219,102.11000061035156,102.75,48662500,AMZN,0.015037527888523972,2.5946026854583857,1.2112560862023798,104.19999694824219,88.12000274658203
2023-04-05,101.0999984741211,103.91000366210938,100.75,103.91000366210938,45175400,AMZN,-0.027417013542964663,2.241471135544669,1.1780470616829708,104.19999694824219,88.12000274658203
2023-04-06,102.05999755859375,102.37999725341797,99.80000305175781,100.75,43808000,AMZN,0.009495540049077267,1.24835107044319,1.1892332547368794,104.19999694824219,88.12000274658203
2023-04-10,102.16999816894531,102.19999694824219,99.56999969482422,100.95999908447266,37261200,AMZN,0.0010778033801970288,0.9317161907368127,1.1905150143586776,104.19999694824219,88.12000274658203
2023-04-11,99.91999816894531,101.0,99.01000213623047,100.80000305175781,60417800,AMZN,-0.022022120390757682,1.3346591446988254,1.1642973493854663,104.19999694824219,88.12000274658203
2023-04-12,97.83000183105469,100.51000213623047,97.70999908447266,100.4000015258789,56735000,AMZN,-0.020916697119598093,1.9814920402495237,1.1399440943712196,104.19999694824219,88.12000274658203
2023-04-13,102.4000015258789,102.56999969482422,98.70999908447266,98.94999694824219,67925100,AMZN,0.046713683014299345,1.980602466840142,1.1931950814496992,104.19999694824219,88.12000274658203
2023-04-14,102.51000213623047,103.19999694824219,101.11000061035156,102.06999969482422,51450500,AMZN,0.001074224694457282,1.7232662602840043,1.1944768410714974,104.19999694824219,88.12000274658203
2023-04-17,102.73999786376953,103.7300033569336,101.58999633789062,103.16000366210938,39919500,AMZN,0.0022436418178335416,1.825164817580082,1.1971568192625592,104.19999694824219,88.12000274658203
2023-04-18,102.30000305175781,104.19999694824219,101.5199966430664,103.94999694824219,39790500,AMZN,-0.004282604839014548,1.8423353401647065,1.1920298696753262,104.19999694824219,88.12000274658203
2023-04-19,104.30000305175781,105.12000274658203,101.38999938964844,101.58000183105469,58398900,AMZN,0.019550341547772243,2.1405444884273717,1.2153344607626253,105.12000274658203,88.12000274658203
2023-04-20,103.80999755859375,105.25,103.20999908447266,103.52999877929688,57696900,AMZN,-0.0046980391066805405,2.10168139862817,1.209624771938266,105.25,88.12000274658203
2023-04-21,106.95999908447266,108.1500015258789,105.08000183105469,106.0999984741211,86774200,AMZN,0.03034391291745231,1.6771382453309687,1.2463295206807539,108.1500015258789,88.12000274658203
2023-04-24,106.20999908447266,109.2300033569336,105.06999969482422,107.66000366210938,69575600,AMZN,-0.007011967150520215,1.8426008436306704,1.2375902990230168,109.2300033569336,88.12000274658203
2023-04-25,102.56999969482422,105.44999694824219,102.44999694824219,104.91000366210938,65026800,AMZN,-0.03427172037496595,1.8339907390141774,1.1951759503561294,109.2300033569336,92.70999908447266
2023-04-26,104.9800033569336,106.62000274658203,104.0999984741211,105.04000091552734,73803800,AMZN,0.023496184744855597,1.7448748216418386,1.2232580252883054,109.2300033569336,93.06999969482422
2023-04-27,109.81999969482422,110.86000061035156,106.80000305175781,108.16000366210938,149961200,AMZN,0.046103983455159314,2.396048074909417,1.2796550930475883,110.86000061035156,95.61000061035156
2023-04-28,105.44999694824219,109.4800033569336,104.33000183105469,107.7300033569336,130565000,AMZN,-0.039792412663683385,2.3370413408481587,1.2287345295178544,110.86000061035156,95.69999694824219
2023-05-01,102.05000305175781,105.2300033569336,101.81999969482422,104.94999694824219,74728100,AMZN,-0.032242712137328766,2.6466375675557923,1.1891167957894142,110.86000061035156,95.69999694824219
2023-05-02,103.62999725341797,103.9000015258789,101.1500015258789,101.47000122070312,73469400,AMZN,0.015482549283793778,2.6258861552991934,1.2075273551844108,110.86000061035156,96.29000091552734
2023-05-03,103.6500015258789,105.95999908447266,103.27999877929688,103.73999786376953,65051900,AMZN,0.00019303553981586674,2.600696226028488,1.2077604508792612,110.86000061035156,96.29000091552734
2023-05-04,104.0,105.38999938964844,103.30999755859375,104.04000091552734,45345500,AMZN,0.0033767339022539034,2.4681005914704923,1.2118387365395467,110.86000061035156,96.29000091552734
2023-05-05,105.66000366210938,105.76000213623047,103.55000305175781,104.2699966430664,56912900,AMZN,0.015961573674128537,2.4897843422730848,1.2311815898139855,110.86000061035156,96.29000091552734
2023-05-08,105.83000183105469,106.0999984741211,104.69999694824219,105.04000091552734,49430900,AMZN,0.0016089169321718,1.3864082930292534,1.2331624587204155,110.86000061035156,96.29000091552734
2023-05-09,106.62000274658203,106.79000091552734,105.16000366210938,105.4800033569336,44089400,AMZN,0.00746481056277859,1.5989735317075267,1.2423677828678936,110.86000061035156,96.29000091552734
2023-05-10,110.19000244140625,110.66999816894531,108.05000305175781,108.0999984741211,78627600,AMZN,0.03348339526223332,2.323352626735146,1.2839664744027237,110.86000061035156,97.70999908447266
2023-05-11,112.18000030517578,113.27999877929688,110.48999786376953,111.02999877929688,74924800,AMZN,0.01805969525073481,3.173635320013876,1.3071545176425974,113.27999877929688,97.70999908447266
2023-05-12,110.26000213623047,112.63999938964844,109.31999969482422,112.16000366210938,49810100,AMZN,-0.01711533396079623,3.0341993715669586,1.2847821315347807,113.27999877929688,97.70999908447266
2023-05-15,111.19999694824219,112.29000091552734,109.25,111.1500015258789,53011100,AMZN,0.008525256609829501,2.7283828948619067,1.2957352288938384,113.27999877929688,97.70999908447266
2023-05-16,113.4000015258789,114.79000091552734,111.05000305175781,111.05000305175781,71472900,AMZN,0.01978421437062372,2.788510496574805,1.3213703324298434,114.79000091552734,97.70999908447266
2023-05-17,115.5,115.83000183105469,114.22000122070312,114.88999938964844,65655200,AMZN,0.018518504813616277,2.800045921572574,1.3458401352915152,115.83000183105469,97.70999908447266
2023-05-18,118.1500015258789,118.5999984741211,116.33999633789062,116.69000244140625,73174100,AMZN,0.022943736154795724,2.950890967725452,1.3767187362621784,118.5999984741211,97.70999908447266
2023-05-19,116.25,118.30999755859375,115.69999694824219,118.16000366210938,54990200,AMZN,-0.01608126535201726,2.883126118395296,1.3545793569492526,118.5999984741211,97.70999908447266
2023-05-22,115.01000213623047,116.7699966430664,114.25,116.7699966430664,70741100,AMZN,-0.010666648290490577,2.8075836869771793,1.340130535367116,118.5999984741211,97.70999908447266
2023-05-23,114.98999786376953,117.13999938964844,113.77999877929688,114.2699966430664,67576300,AMZN,-0.00017393506729301844,2.187064765210059,1.3398974396722656,118.5999984741211,97.70999908447266
2023-05-24,116.75,117.33999633789062,115.0199966430664,115.3499984741211,63487900,AMZN,0.015305697616548875,1.5118689386936348,1.3604055047210772,118.5999984741211,98.70999908447266
2023-05-25,115.0,116.87000274658203,114.30999755859375,116.62999725341797,66496700,AMZN,-0.01498929336188437,1.188851462499687,1.3400139875196906,118.5999984741211,101.11000061035156
2023-05-26,120.11000061035156,121.5,116.0199966430664,116.04000091552734,96779900,AMZN,0.04443478791610045,1.9385258479067777,1.399557224859736,121.5,101.1500015258789
2023-05-30,121.66000366210938,122.91999816894531,119.86000061035156,122.37000274658203,64314800,AMZN,0.01290486257498391,2.705803548941083,1.417618318512377,122.91999816894531,101.1500015258789
2023-05-31,120.58000183105469,122.04000091552734,119.16999816894531,121.44999694824219,72800800,AMZN,-0.00887721353399118,2.9594799076768625,1.405033817989245,122.91999816894531,101.1500015258789
2023-06-01,122.7699966430664,123.48999786376953,119.93000030517578,120.69000244140625,54375100,AMZN,0.01816217265513176,3.2138751661299163,1.4305522847778647,123.48999786376953,101.1500015258789
2023-06-02,124.25,126.38999938964844,124.0199966430664,124.91999816894531,61215000,AMZN,0.01205508998453797,3.271666113267387,1.4477977212984483,126.38999938964844,101.1500015258789
2023-06-05,125.30000305175781,125.80000305175781,123.02999877929688,123.36000061035156,47950100,AMZN,0.008450728786783213,3.3806088668083394,1.4600326671792643,126.38999938964844,101.1500015258789
2023-06-06,126.61000061035156,127.4000015258789,125.0,125.06999969482422,45695200,AMZN,0.010454888481148839,2.447120664228397,1.4752971458934578,127.4000015258789,101.1500015258789
2023-06-07,121.2300033569336,127.37000274658203,120.62999725341797,127.01000213623047,95663300,AMZN,-0.04249267220189956,2.2524943864761604,1.412607827872609,127.4000015258789,101.1500015258789
2023-06-08,124.25,125.62999725341797,122.26000213623047,123.01000213623047,62159300,AMZN,0.024911297199049942,2.1685245744895143,1.447797721298448,127.4000015258789,101.1500015258789
2023-06-09,123.43000030517578,125.80000305175781,123.19000244140625,124.08000183105469,51330000,AMZN,-0.006599595129369917,1.7384928085310776,1.438242842508654,127.4000015258789,101.1500015258789
2023-06-12,126.56999969482422,126.77999877929688,123.52999877929688,124.0199966430664,51338000,AMZN,0.025439515368102628,1.885779383831377,1.4748310434037164,127.4000015258789,101.1500015258789
2023-06-13,126.66000366210938,128.41000366210938,125.18000030517578,128.1199951171875,50564800,AMZN,0.0007111003199982147,2.04181141206235,1.475879796230624,128.41000366210938,101.1500015258789
2023-06-14,126.41999816894531,126.94999694824219,124.12000274658203,126.69999694824219,52422500,AMZN,-0.001894879884926648,2.1238782467662136,1.473083181292177,128.41000366210938,103.27999877929688
2023-06-15,127.11000061035156,127.69000244140625,124.31999969482422,125.20999908447266,60458500,AMZN,0.005458016543269828,2.1933669940883775,1.4811232936652823,128.41000366210938,103.30999755859375
2023-06-16,125.48999786376953,127.9000015258789,125.30000305175781,127.70999908447266,84188100,AMZN,-0.012744888197649074,1.3834965680246336,1.4622465428805844,128.41000366210938,103.55000305175781
2023-06-20,125.77999877929688,127.25,124.5,124.97000122070312,56930100,AMZN,0.002310948445805039,1.227514301773813,1.465625719256238,128.41000366210938,104.69999694824219
2023-06-21,124.83000183105469,126.7300033569336,123.8499984741211,125.63999938964844,52137700,AMZN,-0.00755284590127181,0.7895932963215121,1.454556074049755,128.41000366210938,105.16000366210938
2023-06-22,130.14999389648438,130.3300018310547,125.13999938964844,125.30999755859375,90354600,AMZN,0.04261789623803569,1.7285702392952809,1.5165461938860119,130.3300018310547,108.05000305175781
2023-06-23,129.3300018310547,130.83999633789062,128.27999877929688,129.11000061035156,71855200,AMZN,-0.006300361919969633,2.0073010682357233,1.5069914039961776,130.83999633789062,109.25
2023-06-26,127.33000183105469,131.49000549316406,127.0999984741211,129.3300018310547,59989300,AMZN,-0.01546431587167707,1.9916971537455055,1.4836868129088785,131.49000549316406,109.25
2023-06-27,129.17999267578125,130.08999633789062,127.55000305175781,128.6300048828125,46801000,AMZN,0.014529104045574393,2.134089834167649,1.5052434529846783,131.49000549316406,109.25
2023-06-28,129.0399932861328,131.47999572753906,128.44000244140625,128.94000244140625,52149500,AMZN,-0.001083754432466999,2.0113437802895633,1.5036121387205643,131.49000549316406,111.05000305175781
2023-06-29,127.9000015258789,129.25999450683594,127.26000213623047,128.77000427246094,40761000,AMZN,-0.008834406537251538,1.7762613040221404,1.4903286178127606,131.49000549316406,113.77999877929688
2023-06-30,130.36000061035156,131.25,128.9499969482422,129.47000122070312,54310500,AMZN,0.019233769000189582,1.1031668872636964,1.5189932541821431,131.49000549316406,113.77999877929688
2023-07-03,130.22000122070312,131.85000610351562,130.07000732421875,130.82000732421875,28264800,AMZN,-0.0010739443770555468,1.1151442086889936,1.517361939918029,131.85000610351562,113.77999877929688
2023-07-05,130.3800048828125,131.39999389648438,129.63999938964844,130.24000549316406,35895400,AMZN,0.0012287180203460757,1.2241522768442576,1.5192263498769936,131.85000610351562,113.77999877929688
2023-07-06,128.36000061035156,128.72999572753906,127.37000274658203,128.25,40639900,AMZN,-0.015493205988729275,1.0037845165842696,1.495688663094844,131.85000610351562,113.77999877929688
2023-07-07,129.77999877929688,130.97000122070312,128.1300048828125,128.58999633789062,41928700,AMZN,0.011062622017709689,1.0125695177036196,1.5122349014308358,131.85000610351562,114.30999755859375
2023-07-10,127.12999725341797,129.27999877929688,125.91999816894531,129.07000732421875,61889300,AMZN,-0.020419182854096718,1.3407029550976055,1.4813563004601726,131.85000610351562,114.30999755859375
2023-07-11,128.77999877929688,129.77000427246094,127.3499984741211,127.75,49951500,AMZN,0.012978852839820476,1.2401994375496674,1.500582605887186,131.85000610351562,116.0199966430664
2023-07-12,130.8000030517578,131.25999450683594,128.8300018310547,130.30999755859375,54022800,AMZN,0.01568569880112225,1.3126710911272768,1.5241202926693356,131.85000610351562,119.16999816894531
2023-07-13,134.3000030517578,134.6699981689453,132.7100067138672,134.0399932861328,61170900,AMZN,0.026758409161619312,2.2987748851548258,1.5649033270721087,134.6699981689453,119.16999816894531
2023-07-14,134.67999267578125,136.64999389648438,134.05999755859375,134.05999755859375,54388100,AMZN,0.002829408900884234,2.9268905301976003,1.5693310784747498,136.64999389648438,119.93000030517578
2023-07-17,133.55999755859375,135.6199951171875,133.2100067138672,134.55999755859375,48450200,AMZN,-0.008315972513331604,2.939132165134553,1.5562805643618367,136.64999389648438,120.62999725341797
2023-07-18,132.8300018310547,133.86000061035156,131.35000610351562,132.7100067138672,54969100,AMZN,-0.005465676406731013,2.9038355594889516,1.5477744383989502,136.64999389648438,120.62999725341797
2023-07-19,135.36000061035156,135.99000549316406,132.52999877929688,133.38999938964844,54531000,AMZN,0.019046892602732513,2.345380742267325,1.5772547319003896,136.64999389648438,120.62999725341797
2023-07-20,129.9600067138672,134.7899932861328,129.3300018310547,134.07000732421875,59820600,AMZN,-0.03989357175040831,2.0195596810592553,1.5143324070846504,136.64999389648438,120.62999725341797
2023-07-21,130.0,131.3699951171875,128.4199981689453,131.33999633789062,133265000,AMZN,0.00030773533446226686,2.1852655701974606,1.5147984206744316,136.64999389648438,122.26000213623047
2023-07-24,128.8000030517578,131.66000366210938,128.35000610351562,130.30999755859375,45591100,AMZN,-0.009230745755709147,2.575322391220506,1.5008157015820363,136.64999389648438,123.19000244140625
2023-07-25,129.1300048828125,129.5800018310547,128.52999877929688,129.30999755859375,39236700,AMZN,0.002562125956798944,2.5276763267781397,1.504660980447431,136.64999389648438,123.52999877929688
2023-07-26,128.14999389648438,129.0800018310547,126.11000061035156,126.51000213623047,53910100,AMZN,-0.007589335934878205,2.575635238254852,1.493241602798712,136.64999389648438,123.8499984741211
2023-07-27,128.25,132.6300048828125,127.79000091552734,131.0,52610700,AMZN,0.0007803832093540297,2.4965180313185202,1.4944069034730452,136.64999389648438,123.8499984741211
2023-07-28,132.2100067138672,133.00999450683594,129.3300018310547,129.69000244140625,46317400,AMZN,0.030877245332297854,1.403427421220408,1.540550072057862,136.64999389648438,123.8499984741211
2023-07-31,133.67999267578125,133.8699951171875,132.3800048828125,133.1999969482422,41901500,AMZN,0.011118568090654923,2.1253026517599842,1.5576787829311007,136.64999389648438,123.8499984741211
2023-08-01,131.69000244140625,133.69000244140625,131.6199951171875,133.5500030517578,42098500,AMZN,-0.014886223394710907,2.2152250315542528,1.534490828591187,136.64999389648438,123.8499984741211
2023-08-02,128.2100067138672,130.22999572753906,126.81999969482422,130.14999389648438,51027600,AMZN,-0.026425663778747666,2.2905478611197987,1.4939408898832642,136.64999389648438,123.8499984741211
2023-08-03,128.91000366210938,129.83999633789062,126.41000366210938,127.4800033569336,88585200,AMZN,0.005459768439170398,2.308928883128,1.502097461203835,136.64999389648438,125.13999938964844
2023-08-04,139.57000732421875,143.6300048828125,139.32000732421875,141.05999755859375,152938700,AMZN,0.08269337801006271,4.03999397763336,1.626310974371119,143.6300048828125,125.91999816894531
2023-08-07,142.22000122070312,142.5399932861328,138.9499969482422,140.99000549316406,71213100,AMZN,0.01898684357254843,5.265332157733591,1.6571894864418224,143.6300048828125,125.91999816894531
2023-08-08,139.94000244140625,140.83999633789062,138.4199981689453,140.6199951171875,51710500,AMZN,-0.016031491771390738,5.674807859793329,1.630622266826295,143.6300048828125,125.91999816894531
2023-08-09,137.85000610351562,140.32000732421875,137.10000610351562,139.97000122070312,50017300,AMZN,-0.01493494570121734,5.7452289481774566,1.6062690118120484,143.6300048828125,125.91999816894531
2023-08-10,138.55999755859375,140.41000366210938,137.49000549316406,139.07000732421875,58928400,AMZN,0.005150463718840648,5.573252915954861,1.6145420420800844,143.6300048828125,125.91999816894531
2023-08-11,138.41000366210938,139.3300018310547,137.0,137.39999389648438,42832100,AMZN,-0.0010825194798443905,4.225468827658295,1.612794268868505,143.6300048828125,125.91999816894531
2023-08-14,140.57000732421875,140.58999633789062,137.75,138.3000030517578,47148700,AMZN,0.015605834874352187,1.498948694167847,1.6379632699147686,143.6300048828125,125.91999816894531
2023-08-15,137.6699981689453,141.27999877929688,137.22999572753906,140.0500030517578,42781500,AMZN,-0.020630355012962953,1.6656308371213522,1.6041715061582333,143.6300048828125,125.91999816894531
2023-08-16,135.07000732421875,137.27000427246094,135.00999450683594,137.19000244140625,41675900,AMZN,-0.018885675014943426,1.7773745580519231,1.5738756444246966,143.6300048828125,125.91999816894531
2023-08-17,133.97999572753906,136.08999633789062,133.52999877929688,135.4600067138672,48354100,AMZN,-0.008069975106044458,2.2286624460010356,1.5611745071541796,143.6300048828125,125.91999816894531
2023-08-18,133.22000122070312,134.07000732421875,131.14999389648438,131.6199951171875,48469400,AMZN,-0.005672447612115605,2.720881857211732,1.5523188265489771,143.6300048828125,125.91999816894531
2023-08-21,134.67999267578125,135.19000244140625,132.7100067138672,133.74000549316406,41442500,AMZN,0.01095925117625085,2.693584278423936,1.5693310784747503,143.6300048828125,126.11000061035156
2023-08-22,134.25,135.64999389648438,133.72999572753906,135.0800018310547,32935100,AMZN,-0.0031926989840012077,2.5889589358349405,1.5643206767349425,143.6300048828125,126.11000061035156
